University,Course Name, Fee,UG/PG
Imperial College London,Biomedical Engineering (Biomechanics and Mechanobiology) MSc,"£40,900",PG
Imperial College London,Biomedical Engineering (Computational Bioengineering) MSc,"£40,900",PG
Imperial College London,Biomedical Engineering (Medical Physics) MSc,"£40,900",PG
Imperial College London,Biomedical Engineering (Neurotechnology) MSc,"£40,900",PG
Imperial College London,"Biomedical Research (Anaesthetics, Pain Medicine and Intensive Care) MRes","£43,250",PG
Imperial College London,Biomedical Research (Bacterial Pathogenesis and Infection) MRes,"£43,250",PG
Imperial College London,Biomedical Research MRes,"£43,250",PG
Imperial College London,Biomedical Research (Microbiome in Health and Disease) MRes,"£43,250",PG
Imperial College London,Biomedical Research (Molecular Basis of Human Disease) MRes,"£43,250",PG
Imperial College London,Biomedical Research (Respiratory and Cardiovascular Science) MRes,"£43,250",PG
Imperial College London,Cancer Biology MRes,"£43,250",PG
Imperial College London,Cancer Informatics MRes,"£43,250",PG
Imperial College London,Cancer Innovation MRes,"£43,250",PG
Imperial College London,Cancer Technology MRes,"£40,900",PG
Imperial College London,Cardiovascular and Respiratory Healthcare,"£43,250",PG
Imperial College London,Clinical Research,"£43,250",PG
Imperial College London,Drug Discovery and Development: Multidisciplinary Science for Next Generation Therapeutics MRes,"£40,500",PG
Imperial College London,Engineering for Biomedicine MSc,"£40,900",PG
Imperial College London,Experimental Neuroscience MRes,"£43,250",PG
Imperial College London,Global Health Management MSc,"£37,000",PG
Imperial College London,Global Master of Public Health (Online),"£12,300",PG
Imperial College London,Healthcare and Design MSc,"£21,625",PG
Imperial College London,Human and Biological Robotics MSc,"£40,900",PG
Imperial College London,Human Molecular Genetics MSc,"£43,250",PG
Imperial College London,Machine Learning and Big Data in the Physical Sciences MRes,"£40,800",PG
Imperial College London,Public Health MPH,"£43,250",PG
Imperial College London,Medical Device Design and Entrepreneurship MRes,"£40,900",PG
Imperial College London,Medical Robotics and Image-Guided Intervention MRes,"£43,250",PG
Imperial College London,Medical Robotics and Image-Guided Intervention MRes €“ Clinical Robotics and AI,"£43,250",PG
Imperial College London,Medical Ultrasound (Echocardiography) MSc,"£43,250",PG
Imperial College London,Medical Ultrasound (Vascular) MSc,"£43,250",PG
Imperial College London,MSc Bioscience Futures,"£43,250",PG
Imperial College London,Neurotechnology MRes,"£40,900",PG
Imperial College London,Reproductive and Developmental Biology,"£43,250",PG
Imperial College London,Soft Electronic Materials MRes,"£40,800",PG
Imperial College London,Translational Neuroscience MSc,"£43,250",PG
Imperial College London,Allergy,"£43,250",PG
Imperial College London,Clinical Research,"£43,250",PG
Imperial College London,Global Master of Public Health (Online),"£12,300",PG
Imperial College London,Geophysics BSc,"£40,940",UG
Imperial College London,Geophysics MSci,"£40,940",UG
Imperial College London,Materials Science and Engineering MEng,"£40,940",UG
Imperial College London,Materials Science and Engineering BEng,"£40,940",UG
Imperial College London,Materials with Nuclear Engineering MEng,"£40,940",UG
Imperial College London,Physics BSc,"£41,650",UG
Imperial College London,Physics MSci,"£41,650",UG
Imperial College London,Physics with Theoretical Physics MSci,"£41,650",UG
Imperial College London,Physics with Theoretical Physics BSc,"£41,650",UG
Imperial College London,Machine Learning and Big Data in the Physical Sciences MRes,"£40,800",PG
Imperial College London,Optics and Photonics MSc,"£36,800",PG
Imperial College London,Photonics MRes,"£35,600",PG
Imperial College London,Physics MSc,"£35,600",PG
Imperial College London,Physics with Extended Research MSc,"£26,100",PG
Imperial College London,Physics with Quantum Dynamics MSc,"£35,600",PG
Imperial College London,Quantum Fields and Fundamental Forces MSc,"£35,600",PG
Imperial College London,Security and Resilience: Science and Technology,"£35,600",PG
Imperial College London,Soft Electronic Materials MRes,"£40,800",PG
Imperial College London,Applied Paediatrics,"£24,600",PG
Imperial College London,"Biomedical Research (Epidemiology, Evolution and Control of Infectious Diseases) MRes","£43,250",PG
Imperial College London,Environmental Engineering MSc,"£40,900",PG
Imperial College London,Environmental Technology MSc,"£31,800",PG
Imperial College London,Epidemiology MSc,"£43,250",PG
Imperial College London,Global Health Management MSc,"£37,000",PG
Imperial College London,Global Master of Public Health (Online),"£12,300",PG
Imperial College London,Health Data Analytics and Machine Learning MSc,"£43,250",PG
Imperial College London,Health Policy,"£24,600",PG
Imperial College London,Public Health MPH,"£43,250",PG
Imperial College London,Science Communication MSc,"£28,600",PG
Imperial College London,Science Media Production MSc,"£28,600",PG
Imperial College London,Global Master of Public Health (Online),"£12,300",PG
Imperial College London,Computing (Security and Reliability) MEng,"£40,940",UG
Imperial College London,Applied Machine Learning MSc,"£41,750",PG
Imperial College London,Artificial Intelligence Applications and Innovation MSc,"£39,000",PG
Imperial College London,Computing (Security and Reliability) MSc,"£41,750",PG
Imperial College London,Security and Resilience: Science and Technology,"£35,600",PG
King's College London,Master of Science in International Addiction Studies (IPAS) MSc,32400,PG
King's College London,Medicine Maxfax Entry Programme,,UG
King's College London,"Accounting, Accountability and Financial Management MSc","40,140",PG
King's College London,Addictions MSc,"37,368",PG
King's College London,"Advanced Clinical Practice MSc, PG Dip, PG Cert","5,280",PG
King's College London,Advanced Computing MSc,"35,244",PG
King's College London,Advanced Software Engineering MSc,"35,244",PG
King's College London,Aerospace Medicine MSc,"40,140",PG
King's College London,Aerospace Medicine PG Dip,"26,760",PG
King's College London,Aesthetic Dentistry MSc,"15,840",PG
King's College London,Affective Disorders MSc,"37,368",PG
King's College London,Analytical Toxicology MSc,"33,258",PG
King's College London,Ancient History MA,"27,996",PG
King's College London,Applied Linguistics and English Language Teaching MA,"25,284",PG
King's College London,Applied Neuroscience MSc,"10,422",PG
King's College London,Applied Neuroscience PGDip,"10,422",PG
King's College London,"Applied Statistical Modelling & Health Informatics MSc, PGCert, PGDip","37,368",PG
King's College London,Artificial Intelligence MSc,"35,244",PG
King's College London,Arts and Cultural Management MA,"27,996",PG
King's College London,Banking & Finance MSc,"40,140",PG
King's College London,Basic & Medical Biosciences Research MD(Res),"58,470",PG
King's College London,Basic & Medical Biosciences Research MPhil,"30,240",PG
King's College London,Big Data in Culture & Society MA,"31,368",PG
King's College London,Biomedical & Molecular Sciences Research MRes,"44,496",PG
King's College London,Biomedical & Molecular Sciences Research MSc,"33,258",PG
King's College London,Cardiovascular Research MSc,"33,258",PG
King's College London,Child & Adolescent Mental Health MSc,"37,368",PG
King's College London,China & Globalisation MSc,"27,996",PG
King's College London,Christianity & the Arts MA,"27,996",PG
King's College London,Classical Art & Archaeology MA,"27,996",PG
King's College London,Classics MA,"27,996",PG
King's College London,"Climate Change (Environment, Science and Policy) MSc","27,996",PG
King's College London,Clinical Dermatology MSc,"44,496",PG
King's College London,Clinical Education MA,"11,086",PG
King's College London,Clinical Education PGCert,"11,086",PG
King's College London,Clinical Education PGDip,"11,086",PG
King's College London,Clinical Neurodevelopmental Sciences MSc,"37,368",PG
King's College London,Clinical Neuropsychiatry MSc,"37,368",PG
King's College London,Clinical Neuroscience MSc,"37,368",PG
King's College London,Clinical Nursing MSc,"29,472",PG
King's College London,Clinical Pharmacology MSc,"33,258",PG
King's College London,Clinical Research MRes/PG Cert,"29,472",PG
King's College London,Comparative Literature MA,"27,996",PG
King's College London,Complex Systems Modelling MSc,"29,472",PG
King's College London,Computational Finance MSc,"37,368",PG
King's College London,Conflict Resolution in Divided Societies MA,"33,258",PG
King's College London,"Conflict, Security & Development MA","33,258",PG
King's College London,Conscious Sedation for Dentistry PG Dip,"14,940",PG
King's College London,Construction Law & Dispute Resolution MSc,"31,368",PG
King's College London,Contemporary British History MA,"27,996",PG
King's College London,"Contemporary Literature, Culture & Theory MA","27,996",PG
King's College London,Critical Theory MA,"27,996",PG
King's College London,Cultural & Creative Industries MA,"27,996",PG
King's College London,Cyber Security MSc,"35,244",PG
King's College London,Data Science MSc,"35,244",PG
King's College London,Dental Public Health MSc,"33,258",PG
King's College London,Developmental Psychology & Psychopathology MSc,"37,368",PG
King's College London,Diabetes Clinical Care and Management MSc,"11,086",PG
King's College London,Dietetics MSc,"33,258",PG
King's College London,Digital Asset & Media Management MA,"31,368",PG
King's College London,Digital Culture & Society MA,"31,368",PG
King's College London,Digital Economies MSc,"23,160",PG
King's College London,Digital Economy MSc,"33,258",PG
King's College London,Digital Futures MA,"17,223",PG
King's College London,Digital Humanities MA,"31,368",PG
King's College London,Digital Marketing MSc,"33,450",PG
King's College London,Doctorate in Clinical Psychology DClinPsy,"33,450",PG
King's College London,Double Masters in Asian & International Affairs MA,"27,996",PG
King's College London,Double Masters in Policies & Governance in Europe MA,"15,986",PG
King's College London,Drug Development Science MSc,"33,258",PG
King's College London,Early Intervention in Psychosis MSc,"37,368",PG
King's College London,Early Modern English Literature: Books That Matter MA,"27,996",PG
King's College London,Early Modern History MA,"27,996",PG
King's College London,Economics & Finance MSc,"35,244",PG
King's College London,Economics & Policy MSc,"33,258",PG
King's College London,Economics for Competition Law Master of Arts MA,"4,419",PG
King's College London,Economics for Competition Law PGDip,"8,250",PG
King's College London,Education in Arts & Cultural Settings MA,"25,284",PG
King's College London,Education MA,"25,284",PG
King's College London,Education Management MA,"25,284",PG
King's College London,"Education, Policy & Society MA","25,284",PG
King's College London,Electronic Engineering with Management MSc,"35,244",PG
King's College London,Emerging Economies and International Development MSc,"27,996",PG
King's College London,Endodontics MSc,"14,940",PG
King's College London,Endodontology MClinDent,"45,900",PG
King's College London,Engineering with Management MSc,"35,244",PG
King's College London,"Environment, Politics and Development MSc","27,996",PG
King's College London,Environmental Science for Sustainability MSc,"27,996",PG
King's College London,"Environmental, Social, Governance (ESG) Management MSc","33,258",PG
King's College London,EU Competition Law Master of Arts MA,"4,419",PG
King's College London,EU Competition Law PgDip,"8,250",PG
King's College London,European Studies MA,"27,996",PG
King's College London,Family Therapy Grad Cert,"11,052",PG
King's College London,Family Therapy MSc,"37,368",PG
King's College London,Film Studies MA (Film Studies or Film & Philosophy pathways available),"27,996",PG
